track_id,track_duration,track_genre,track_listens,split
113564,224,Experimental,Very Low,training
113574,307,Rock,Very High,training
113696,201,International,Very High,training
113697,204,International,Very High,training
113698,200,International,Very High,training
113699,177,International,Very High,training
113700,404,International,Very High,training
113701,427,International,Very High,training
113702,312,Experimental,Very Low,training
113788,336,Instrumental,High,training
113789,243,Instrumental,High,validation
113790,244,Instrumental,High,training
113808,203,Pop,High,training
113809,198,Pop,High,training
113810,199,Pop,Very High,training
113932,257,Pop,Medium,training
113934,358,Pop,Medium,training
113935,291,Pop,Medium,training
113946,225,Folk,Low,training
113949,272,Folk,Very Low,training
113950,269,Folk,Very Low,validation
113969,468,Instrumental,Very High,training
113970,303,Electronic,Very High,training
113971,245,Electronic,Very High,training
113972,238,Electronic,Very High,training
113973,312,Electronic,Very High,training
114006,445,Instrumental,High,training
114007,578,Instrumental,Medium,training
114036,103,Hip-Hop,Low,training
114037,112,Hip-Hop,Low,training
114040,186,Hip-Hop,Very Low,training
114041,150,Hip-Hop,Low,training
114042,127,Hip-Hop,Low,training
114044,195,Hip-Hop,Low,training
114045,97,Hip-Hop,Low,validation
114047,198,Hip-Hop,Medium,training
114048,110,Hip-Hop,Medium,training
114049,182,Hip-Hop,Low,training
114050,163,Hip-Hop,High,training
114051,131,Hip-Hop,High,training
114062,307,Electronic,High,training
114063,220,Electronic,Very High,training
114064,228,Electronic,Very High,training
114065,309,Electronic,Very High,validation
114066,200,Electronic,Very High,validation
114067,152,Electronic,Very High,training
114069,129,Instrumental,Low,training
114070,134,Instrumental,Low,training
114072,192,Instrumental,Medium,training
114073,156,Instrumental,Low,training
114074,160,Instrumental,Low,training
114076,123,Instrumental,Medium,validation
114077,172,Instrumental,High,training
114198,257,Rock,Medium,training
114199,307,Rock,Medium,training
114200,302,Rock,High,training
114201,299,Rock,High,training
114212,87,Instrumental,Medium,validation
114222,192,Instrumental,High,training
114223,118,Instrumental,High,training
114231,147,Instrumental,Medium,training
114232,110,Instrumental,Medium,training
114233,120,Instrumental,High,training
114235,120,Instrumental,Medium,training
114236,166,Instrumental,High,training
114237,241,Instrumental,High,training
114238,220,Instrumental,High,training
114239,80,Instrumental,High,training
114242,274,Electronic,High,training
114245,324,Electronic,High,training
114265,177,Hip-Hop,Medium,training
114266,127,Hip-Hop,Medium,training
114268,179,Hip-Hop,Low,training
114272,132,Hip-Hop,Low,training
114275,208,Hip-Hop,Low,training
114279,161,Electronic,High,training
114282,124,Electronic,Very High,training
114283,245,Electronic,Very High,training
114289,209,Electronic,Very High,training
114290,407,Electronic,Very High,training
114291,312,Electronic,Very High,validation
114292,253,Electronic,Very High,training
114293,299,Electronic,Very High,training
114294,171,Electronic,Very High,training
114295,277,Electronic,Very High,training
114296,425,Electronic,Very High,training
114297,220,Electronic,Very High,training
114298,324,Electronic,Very High,training
114371,217,Instrumental,Very High,training
114372,196,Instrumental,High,training
114374,204,Instrumental,Very High,training
114375,241,Instrumental,Very High,training
114384,288,Electronic,Very High,training
114385,288,Electronic,High,validation
114386,233,Electronic,High,training
114387,236,Electronic,High,training
114388,236,Electronic,High,validation
114389,374,Electronic,High,training
114390,240,Electronic,Very High,training
114391,290,Electronic,Very High,training
114392,315,Electronic,Very High,training
114395,242,Rock,Very High,training
114396,111,Rock,Very High,training
114397,124,Rock,Very High,training
114399,264,Rock,Very High,training
114400,330,Rock,Very High,training
114401,186,Rock,Very High,training
114402,165,Rock,Very High,training
114403,178,Rock,Very High,training
114404,270,Rock,Very High,training
114405,127,Rock,Very High,training
114406,143,Rock,Very High,validation
114408,66,Rock,Very High,training
114409,304,Rock,Very High,training
114410,234,Rock,Very High,training
114411,224,Rock,Very High,validation
114412,268,Rock,Very High,training
114413,248,Rock,Very High,training
114414,336,Rock,Very High,training
114415,293,Rock,Very High,validation
114416,280,Rock,Very High,training
114430,288,Rock,Medium,validation
114532,192,Instrumental,Medium,training
114533,121,Instrumental,Low,training
114534,84,Instrumental,Medium,validation
114535,105,Instrumental,Medium,training
114536,191,Instrumental,Medium,training
114538,102,Instrumental,Medium,training
114539,69,Instrumental,Medium,validation
114541,105,Instrumental,High,training
114545,222,Electronic,Very High,training
114558,286,Electronic,Very High,training
114559,215,Electronic,Very High,training
114879,112,International,Very Low,training
114880,174,International,Very Low,training
114884,120,International,Very Low,training
114936,107,International,Very Low,training
114937,120,International,Very Low,training
114939,190,International,Very Low,training
114940,158,International,Low,training
114943,135,International,Very High,training
114976,109,Experimental,Very Low,training
115002,131,Instrumental,Low,training
115011,213,Instrumental,High,training
115125,268,Experimental,High,training
115176,68,Instrumental,High,validation
115262,165,International,Low,validation
115263,186,International,Very Low,training
115267,239,International,Very Low,validation
115268,249,International,Very Low,training
115269,200,International,Medium,training
115271,235,International,Low,training
115272,300,International,Low,validation
115273,244,International,Medium,training
115288,192,Instrumental,Medium,training
115289,192,Instrumental,High,training
115290,118,Instrumental,Medium,training
115293,177,Instrumental,High,training
115294,87,Instrumental,Very High,training
115321,203,Electronic,Very High,training
115391,87,Electronic,High,validation
115392,242,Electronic,Very High,training
115470,62,Instrumental,Medium,training
115471,77,Instrumental,Medium,training
115472,185,Instrumental,High,training
115473,63,Instrumental,High,training
115474,257,Instrumental,High,training
115475,119,Instrumental,High,training
115591,229,Experimental,Medium,training
115592,516,Experimental,Low,training
115597,424,Experimental,Very Low,training
115697,414,Electronic,Very High,training
115698,277,Electronic,Very High,validation
115700,60,Electronic,Very High,training
115722,334,Electronic,Very High,validation
115724,291,Electronic,Very High,training
115735,238,Rock,Very High,training
115761,208,Rock,Medium,training
115762,204,Rock,Medium,validation
115764,272,Rock,High,training
115766,273,Rock,Very High,validation
115767,188,Instrumental,Very High,validation
115768,170,Instrumental,Very High,training
115769,146,Instrumental,Very High,validation
115771,267,Instrumental,Very High,training
115774,123,Instrumental,Very High,training
115775,181,Instrumental,Very High,training
115811,282,Electronic,Very High,training
115812,209,Electronic,Very High,training
115813,189,Electronic,High,training
115814,189,Electronic,Very High,training
115815,208,Electronic,Very High,training
115816,211,Electronic,Very High,training
115817,227,Experimental,Medium,training
115849,84,Experimental,Very Low,training
115850,105,Experimental,Very Low,training
115852,89,Experimental,Medium,validation
115888,76,Instrumental,Medium,training
115891,68,Instrumental,High,training
115892,108,Instrumental,High,training
115922,234,Folk,Very Low,training
115923,277,Folk,Very Low,training
115925,271,Folk,Very Low,training
115926,244,Folk,Low,training
115927,170,Folk,Low,training
115930,134,Folk,Very Low,training
115932,114,Folk,Very Low,training
115944,253,Folk,Very Low,training
115948,243,Folk,Very Low,training
116029,161,Electronic,Medium,validation
116068,283,Electronic,Very High,validation
116098,63,Instrumental,Medium,validation
116099,113,Instrumental,Medium,training
116101,184,Instrumental,High,training
116116,75,Experimental,Low,training
116119,118,Experimental,Very Low,training
116175,74,Instrumental,Medium,training
116176,148,Instrumental,Medium,training
116235,310,Electronic,High,training
116237,200,Electronic,Very High,training
116238,158,Electronic,Very High,training
116239,173,Electronic,Very High,validation
116240,294,Electronic,Very High,training
116241,214,Electronic,Very High,training
116242,255,Electronic,Very High,training
116243,175,Electronic,Very High,validation
116261,81,Experimental,Low,training
116344,188,Electronic,High,validation
116345,183,Electronic,Very High,training
116372,248,Experimental,Very Low,training
116383,78,Experimental,High,training
116388,240,Hip-Hop,Medium,training
116389,214,Hip-Hop,Low,validation
116390,300,Hip-Hop,Medium,training
116407,212,Hip-Hop,Low,training
116447,362,Folk,Medium,training
116448,345,Folk,Low,training
116449,229,Folk,High,training
116451,226,Folk,High,training
116452,249,Folk,Very High,training
116453,558,Folk,High,training
116455,182,Folk,High,training
116456,236,Folk,Very High,training
116457,445,Folk,High,training
116458,233,Folk,Very High,training
116464,448,Experimental,Low,training
116465,296,Experimental,Low,training
116467,189,Instrumental,Medium,validation
116468,232,Instrumental,High,training
116487,243,Instrumental,Medium,training
116488,132,Instrumental,High,training
116489,186,Instrumental,High,training
116490,143,Instrumental,High,training
116491,84,Instrumental,Very High,training
116514,399,Experimental,Low,training
116517,195,Experimental,Very Low,training
116526,110,Instrumental,Medium,training
116527,167,Instrumental,High,training
116547,336,Rock,High,training
116549,280,Instrumental,Very High,training
116586,224,Experimental,High,training
116587,534,Experimental,Very High,training
116704,211,Folk,Very Low,training
116706,171,Folk,Very Low,training
116707,99,Folk,Very Low,validation
116709,262,Experimental,Very High,training
116733,176,Instrumental,Low,training
116735,186,Instrumental,Medium,training
116753,314,Instrumental,Medium,training
116755,146,Instrumental,Low,validation
116756,206,Instrumental,Low,training
116757,208,Instrumental,Low,training
116758,248,Instrumental,Medium,training
116759,256,Instrumental,Medium,training
116760,262,Instrumental,High,training
116833,180,Rock,High,training
116868,170,Instrumental,Medium,training
116869,180,Instrumental,Medium,training
116870,213,Instrumental,High,training
116871,208,Instrumental,High,training
116872,291,Folk,Medium,training
116873,250,Folk,Very Low,training
116874,202,Folk,Very Low,training
116876,341,Folk,Low,training
116877,234,Electronic,Very High,training
116878,123,Electronic,Very High,training
116880,186,Electronic,Very High,training
116881,244,Electronic,Very High,training
116882,252,Electronic,Very High,training
116883,271,Folk,Low,training
117057,240,Experimental,Low,training
117159,79,Instrumental,Medium,training
117160,60,Instrumental,Medium,validation
117161,145,Instrumental,Medium,training
117169,177,Instrumental,High,training
117171,155,Instrumental,High,training
117172,147,Instrumental,Medium,training
117173,175,Instrumental,High,training
117252,107,Instrumental,Medium,training
117253,126,Instrumental,Low,training
117288,111,Electronic,Very High,training
117450,179,Rock,Medium,training
117472,264,Pop,Low,training
117473,197,Pop,Very Low,validation
